index,col_points,diameter [cm],radius [m],frequency [GHz],distance [mm],sPDn_pln [W/m2],sPDn_sph [W/m2]
320,7.0,10.8886,0.054443,6.0,2.5,6.846309000250922,7.511237837370958
321,7.0,10.8886,0.054443,6.0,5.0,5.168362926012456,5.4423596367692255
322,7.0,10.8886,0.054443,6.0,10.0,2.9482413313459217,2.9743601250297558
323,7.0,10.8886,0.054443,6.0,50.0,0.22363906376972298,0.2209854715188473
324,7.0,10.8886,0.054443,6.0,150.0,0.025808084949470577,0.025513471188046553
325,7.0,10.8886,0.054443,10.0,2.5,7.609350046624173,8.42595680544629
326,7.0,10.8886,0.054443,10.0,5.0,5.631271104870448,5.967201655983159
327,7.0,10.8886,0.054443,10.0,10.0,3.119320593403164,3.1627318632569126
328,7.0,10.8886,0.054443,10.0,50.0,0.22499934066436292,0.22241305904635933
329,7.0,10.8886,0.054443,10.0,150.0,0.025826723872263622,0.02553235982361555
330,7.0,11.4,0.057,2.4,2.5,5.692901980400289,6.308384093177582
331,7.0,11.4,0.057,2.4,5.0,4.346883971284909,4.575336021697251
332,7.0,11.4,0.057,2.4,10.0,2.5188832913401797,2.5235238254962775
